AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1998;Mean;28,129;86,37;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1999;Mean;28,426;95,4;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2000;Mean;25,442;95,788;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2001;Mean;27,047;95,959;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2002;Mean;31,661;95,628;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2003;Mean;37,506;92,603;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2004;Mean;32,008;94,9;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2005;Mean;26,822;95,799;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2006;Mean;29,9;93,801;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2007;Mean;28,955;95,696;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2008;Mean;25,647;95,275;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2009;Mean;24,368;95,776;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA11;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2010;Mean;26,761;94,406;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1994;Mean;30,851;94,509;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1995;Mean;28,263;93,881;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1996;Mean;39,021;93,431;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1997;Mean;38,975;95,479;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1998;Mean;38,497;94,715;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1999;Mean;41,086;92,066;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2000;Mean;36,453;95,833;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2001;Mean;38,969;94,783;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2002;Mean;37,635;94,954;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2003;Mean;45,044;95,594;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2004;Mean;43,821;96,061;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2005;Mean;43,06;95,959;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2006;Mean;46,272;95,285;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2007;Mean;41,706;95,571;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2008;Mean;38,496;94,137;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2009;Mean;38,118;94,509;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2010;Mean;40,42;95,639;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2011;Mean;37,256;95,388;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA21;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2012;Mean;36,067;95,492;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA61;Traffic;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2009;Mean;42,19;94,224;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA61;Traffic;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2010;Mean;45,991;95,457;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;3;1989,03466666667
AT2KA61;Traffic;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2011;Mean;42,256;95,525;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA61;Traffic;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2012;Mean;45,4;94,843;1;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;2;2983,552
AT2KA71;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2011;Mean;27,745;94,715;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;1;87268,896
AT2KA71;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2012;Mean;26,402;94,957;0;AT;Austria;Klagenfurt;AT006C1;93236;6,4;93,6;1;87268,896
AT4S184;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2009;Mean;29,67;93,505;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S184;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2010;Mean;30,941;94,315;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S184;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2011;Mean;30,502;91,473;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S184;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2012;Mean;28,61;93,887;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S401;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1996;Mean;20,018;76,514;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;5;34770,3408
AT4S401;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1998;Mean;31,275;88,596;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S401;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2000;Mean;32,472;93,465;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1990;Mean;41,357;89,658;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1991;Mean;39,195;91,13;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1992;Mean;40,539;93,898;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1993;Mean;40,468;91,644;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1994;Mean;36,147;88,071;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1995;Mean;31,071;96,073;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1996;Mean;34,828;82,912;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1997;Mean;27,796;95,925;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1998;Mean;24,467;93,345;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1999;Mean;27,937;94,372;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2000;Mean;30,251;93,386;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2001;Mean;29,24;88,151;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2002;Mean;31,806;93,436;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2003;Mean;34,736;94,943;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2004;Mean;32,728;94,604;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S403;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2005;Mean;40,004;85,148;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1990;Mean;48,545;82,705;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1991;Mean;37,62;76,61;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1992;Mean;36,191;77,243;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1993;Mean;37,246;94,098;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1994;Mean;22,138;92,135;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1995;Mean;15,687;82,9;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1996;Mean;25,706;95,401;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;5;34770,3408
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1997;Mean;18,15;79,749;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1998;Mean;17,188;84,623;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;1999;Mean;29,638;91,53;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2000;Mean;27,838;95,048;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2001;Mean;29,548;95,171;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2002;Mean;28,687;94,03;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2003;Mean;34,383;95,194;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2004;Mean;28,83;95,332;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2005;Mean;28,941;90,057;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2006;Mean;29,307;90,228;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2007;Mean;26,518;91,473;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2008;Mean;28,729;92,304;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;86925,852
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2009;Mean;28,301;91,781;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2010;Mean;27,204;89,589;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2011;Mean;27,583;91,872;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S412;Background;suburban;NO2;Nitrogen dioxide (air);µg/m3;100;2012;Mean;27,753;91,929;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S413;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1995;Mean;17,286;81,187;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S413;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1996;Mean;20,132;91,097;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;5;34770,3408
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1990;Mean;38,461;84,418;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1991;Mean;37,637;88,037;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1992;Mean;37,206;92,987;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1993;Mean;41,445;93,676;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1994;Mean;33,751;91,039;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1995;Mean;30,805;83,836;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1996;Mean;30,233;94,786;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;5;34770,3408
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1997;Mean;30,498;90,103;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1999;Mean;34,209;80,982;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2000;Mean;33,807;94,467;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2001;Mean;35,516;94,521;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2002;Mean;34,427;93,801;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2003;Mean;34,682;93,425;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2004;Mean;30,879;91,086;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2005;Mean;32,645;89,909;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2006;Mean;35,316;94,715;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S414;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2007;Mean;30,428;86,61;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1990;Mean;43,609;93,037;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1991;Mean;41,139;90,856;1;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1992;Mean;29,031;78,541;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1993;Mean;38,924;89,749;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1994;Mean;32,618;96,701;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1995;Mean;31,594;90;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1996;Mean;32,063;86,794;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1997;Mean;29,585;87,454;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1998;Mean;30,196;92,717;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;1999;Mean;32,766;83,607;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2000;Mean;31,86;92,737;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2001;Mean;30,826;86,564;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2002;Mean;32,794;90,868;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2003;Mean;38,031;88,984;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2004;Mean;34,462;83,128;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2005;Mean;32,219;83,242;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;3962,432
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2006;Mean;37,352;84,612;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2007;Mean;32,484;90,342;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2008;Mean;34,558;83,584;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2009;Mean;33,648;94,132;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;1;11887,296
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2010;Mean;35,647;92,409;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2011;Mean;35,544;90,845;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S415;Traffic;urban;NO2;Nitrogen dioxide (air);µg/m3;100;2012;Mean;31,288;90,949;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;2;5943,648
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1985;Mean;0,062;77,078;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;1;173851,704
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1990;Mean;34,82;83,824;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1991;Mean;40,093;96,701;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1992;Mean;34,145;93,636;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1993;Mean;37,088;88,493;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1994;Mean;29,923;95,08;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1995;Mean;28,648;87,363;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1996;Mean;23,811;87,728;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;5;34770,3408
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1997;Mean;31,65;84,212;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1998;Mean;34,913;78,128;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;1999;Mean;34,987;80,411;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;3;57950,568
AT4S416;Background;urban;NO2;Nitrogen dioxide (air);µg/m3;500;2000;Mean;32,586;91,883;0;AT;Austria;Linz;AT003C1;185739;6,4;93,6;4;43462,926
